
> backend@1.0.0 dev
[2026-03-05T14:43:16.177Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:43:16.179Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:43:16.179Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:43:16.180Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:43:16.180Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:43:16.180Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:43:16.180Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:43:16.181Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:43:16.181Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:43:16.181Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:43:16.181Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:43:16.181Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:43:16.181Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:43:16.182Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:43:16.182Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:43:16.182Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:43:16.183Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:43:16.183Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:43:16.184Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:43:16.184Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:43:16.184Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:43:16.184Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:43:16.185Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:43:16.185Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:43:16.186Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T14:43:16.186Z] GET /api/catalogs/default-classification
[2026-03-05T14:43:16.187Z] GET /api/catalogs/default-classification
[2026-03-05T14:44:21.303Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T14:44:21.307Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T14:44:21.310Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T14:44:21.311Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T14:44:21.315Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:44:21.315Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:44:21.315Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:44:21.316Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:44:21.317Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:44:21.317Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:44:21.317Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:44:21.318Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:44:21.318Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:44:21.318Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:44:21.318Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:44:21.319Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:44:21.320Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:44:21.320Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:44:21.320Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:44:21.320Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:44:21.320Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:44:21.321Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:44:21.321Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:44:21.322Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:44:21.323Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:44:21.324Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:44:21.325Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:44:21.325Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:44:21.326Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:44:21.326Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:44:21.334Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T14:44:21.334Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T14:44:21.335Z] GET /api/catalogs/default-classification
[2026-03-05T14:44:21.336Z] GET /api/catalogs/default-classification
[2026-03-05T14:53:42.899Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:53:42.903Z] GET /api/activities?periodo=2026
[2026-03-05T14:53:42.915Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:53:42.917Z] GET /api/activities?periodo=2026
[2026-03-05T14:53:43.887Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T14:53:43.888Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T14:53:43.888Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:53:43.891Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:53:45.785Z] GET /api/activities?periodo=2026
[2026-03-05T14:53:45.787Z] GET /api/activities?periodo=2026
[2026-03-05T14:53:45.788Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T14:53:45.788Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T14:53:45.788Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T14:53:45.788Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T14:53:48.580Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T14:53:48.582Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T14:53:48.583Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T14:53:48.586Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:53:48.590Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T14:53:48.591Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T14:53:48.591Z] GET /api/activities?periodo=2026
[2026-03-05T14:53:48.592Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T14:53:48.592Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:53:48.594Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T14:53:48.596Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T14:53:48.597Z] GET /api/activities?periodo=2026
[2026-03-05T14:53:50.251Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:53:50.252Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:53:50.253Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:53:50.253Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:53:50.254Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:53:50.254Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:53:50.254Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:53:50.254Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:53:50.254Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:53:50.254Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:53:50.254Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:53:50.255Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:53:50.255Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:53:50.256Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:53:50.257Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:53:50.257Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:53:50.257Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:53:50.257Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:53:50.258Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:53:50.258Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:53:50.258Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:53:50.258Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:53:50.258Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:53:50.259Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:53:50.259Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:53:50.259Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:53:50.260Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:53:50.260Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:53:50.262Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T14:53:50.262Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T14:53:50.262Z] GET /api/catalogs/default-classification
[2026-03-05T14:53:50.263Z] GET /api/catalogs/default-classification
[2026-03-05T14:53:52.667Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T14:53:52.668Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:53:52.668Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:55:01.816Z] POST /api/auth/login
[2026-03-05T14:55:01.944Z] POST /api/auth/login
[2026-03-05T14:57:58.569Z] POST /api/auth/login
[2026-03-05T14:57:58.679Z] POST /api/auth/login
[2026-03-05T14:57:58.691Z] POST /api/auth/login
[2026-03-05T14:57:58.699Z] POST /api/narratives
PRISMA CREATE ERROR: PrismaClientValidationError: 
Invalid `prisma.narrativeCapture.create()` invocation:

{
  data: {
    ppa_name: "PPA de Prueba E2E Automática",
    investment_amount: "1500000",
    beneficiaries: 1500,
    highlighted: undefined,
    narrative_period_id: 5,
    status: "draft",
    dependency_id: "15",
    narrative_title_id: null,
    narrative_theme_id: null,
    narrative_sub_theme_id: null,
    narrative_financing_source_id: null,
    narrative_beneficiary_type_id: null,
    budget_program_id: null,
    sequence_number: "NARR-678701",
+   narrative_breakdown: String
  }
}

Argument `narrative_breakdown` is missing.
    at In (/Users/carlosf.caceres/Documents/PROYECTO SEPLAN/INFORME/capturainforme/backend/node_modules/@prisma/client/runtime/library.js:114:7526)
    at Ln.handleRequestError (/Users/carlosf.caceres/Documents/PROYECTO SEPLAN/INFORME/capturainforme/backend/node_modules/@prisma/client/runtime/library.js:121:7396)
    at Ln.handleAndLogRequestError (/Users/carlosf.caceres/Documents/PROYECTO SEPLAN/INFORME/capturainforme/backend/node_modules/@prisma/client/runtime/library.js:121:7061)
    at Ln.request (/Users/carlosf.caceres/Documents/PROYECTO SEPLAN/INFORME/capturainforme/backend/node_modules/@prisma/client/runtime/library.js:121:6745)
    at async l (/Users/carlosf.caceres/Documents/PROYECTO SEPLAN/INFORME/capturainforme/backend/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async file:///Users/carlosf.caceres/Documents/PROYECTO%20SEPLAN/INFORME/capturainforme/backend/src/index.ts:1894:27 {
  clientVersion: '5.19.0'
}
💾 Backup Local: Guardando narrativa... PPA de Prueba E2E Automática
[2026-03-05T14:57:58.725Z] POST /api/narratives/1772722678715/submit
[2026-03-05T15:00:05.800Z] POST /api/auth/login
[2026-03-05T15:00:05.866Z] POST /api/auth/login
[2026-03-05T15:00:05.875Z] POST /api/auth/login
[2026-03-05T15:00:05.881Z] POST /api/narratives
PRISMA CREATE ERROR: PrismaClientValidationError: 
Invalid `prisma.narrativeCapture.create()` invocation:

{
  data: {
    ppa_name: "PPA de Prueba E2E Automática",
    investment_amount: "1500000",
    beneficiaries: 1500,
    highlighted: undefined,
    narrative_period_id: 5,
    status: "draft",
    dependency_id: "15",
    narrative_title_id: null,
    narrative_theme_id: null,
    narrative_sub_theme_id: null,
    narrative_financing_source_id: null,
    narrative_beneficiary_type_id: null,
    budget_program_id: null,
    sequence_number: "NARR-805883",
+   narrative_breakdown: String
  }
}

Argument `narrative_breakdown` is missing.
    at In (/Users/carlosf.caceres/Documents/PROYECTO SEPLAN/INFORME/capturainforme/backend/node_modules/@prisma/client/runtime/library.js:114:7526)
    at Ln.handleRequestError (/Users/carlosf.caceres/Documents/PROYECTO SEPLAN/INFORME/capturainforme/backend/node_modules/@prisma/client/runtime/library.js:121:7396)
    at Ln.handleAndLogRequestError (/Users/carlosf.caceres/Documents/PROYECTO SEPLAN/INFORME/capturainforme/backend/node_modules/@prisma/client/runtime/library.js:121:7061)
    at Ln.request (/Users/carlosf.caceres/Documents/PROYECTO SEPLAN/INFORME/capturainforme/backend/node_modules/@prisma/client/runtime/library.js:121:6745)
    at async l (/Users/carlosf.caceres/Documents/PROYECTO SEPLAN/INFORME/capturainforme/backend/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async file:///Users/carlosf.caceres/Documents/PROYECTO%20SEPLAN/INFORME/capturainforme/backend/src/index.ts:1894:27 {
  clientVersion: '5.19.0'
}
💾 Backup Local: Guardando narrativa... PPA de Prueba E2E Automática
[2026-03-05T15:00:05.901Z] POST /api/narratives/1772722805885/submit
[2026-03-05T15:02:16.371Z] POST /api/auth/login
[2026-03-05T15:02:16.439Z] POST /api/auth/login
[2026-03-05T15:02:16.445Z] POST /api/auth/login
[2026-03-05T15:02:16.450Z] POST /api/narratives
[2026-03-05T15:02:16.487Z] POST /api/narratives/1981/submit
[2026-03-05T15:03:23.406Z] POST /api/narratives/1981/submit
[2026-03-05T15:05:23.697Z] POST /api/auth/login
[2026-03-05T15:05:23.771Z] POST /api/auth/login
[2026-03-05T15:05:23.779Z] POST /api/auth/login
[2026-03-05T15:05:23.787Z] POST /api/narratives
[2026-03-05T15:05:23.796Z] POST /api/narratives/1982/submit
[2026-03-05T15:06:37.839Z] GET /api/narratives/inbox
[2026-03-05T15:08:52.453Z] POST /api/narratives/1982/submit
[2026-03-05T15:15:42.738Z] OPTIONS /api/auth/login
[2026-03-05T15:15:42.741Z] POST /api/auth/login
[2026-03-05T15:15:43.617Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T15:15:43.618Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T15:15:43.618Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T15:15:43.619Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T15:15:43.620Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T15:15:43.633Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T15:15:43.638Z] GET /api/activities?periodo=2026
[2026-03-05T15:15:43.639Z] GET /api/activities?periodo=2026
[2026-03-05T15:15:50.421Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T15:15:50.423Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T15:15:50.425Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T15:15:50.425Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T15:15:50.425Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T15:15:50.425Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T15:15:50.436Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T15:15:50.437Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T15:15:50.441Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T15:15:50.441Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T15:15:50.441Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T15:15:50.441Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T15:15:50.442Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T15:15:50.442Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T15:15:50.443Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T15:15:50.443Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T15:15:50.445Z] GET /api/catalogs/ped/objectives
[2026-03-05T15:15:50.447Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T15:15:50.448Z] GET /api/catalogs/ped/strategies
[2026-03-05T15:15:50.449Z] GET /api/catalogs/ped/action-lines
[2026-03-05T15:15:50.536Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T15:15:50.537Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T15:15:50.538Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T15:15:50.539Z] GET /api/catalogs/ped/objectives
[2026-03-05T15:15:50.539Z] GET /api/catalogs/ped/strategies
[2026-03-05T15:15:50.542Z] GET /api/catalogs/ped/action-lines
[2026-03-05T15:15:50.578Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T15:15:50.587Z] GET /api/catalogs/default-classification
[default-classification] JWT user.id=999 type=number
[2026-03-05T15:15:50.588Z] GET /api/catalogs/default-classification
[default-classification] JWT user.id=999 type=number
[default-classification] depRaw=[]
[default-classification] depRaw=[]
[2026-03-05T15:15:51.880Z] OPTIONS /api/entities?periodo=2026
[2026-03-05T15:15:51.880Z] OPTIONS /api/entities?periodo=2026
[2026-03-05T15:15:51.880Z] GET /api/entities?periodo=2026
[2026-03-05T15:15:51.884Z] GET /api/entities?periodo=2026
[2026-03-05T15:15:51.909Z] OPTIONS /api/entries/4?periodo=2026
[2026-03-05T15:15:51.909Z] OPTIONS /api/entries/5?periodo=2026
[2026-03-05T15:15:51.909Z] OPTIONS /api/entries/2?periodo=2026
[2026-03-05T15:15:51.909Z] OPTIONS /api/entries/1?periodo=2026
[2026-03-05T15:15:51.910Z] OPTIONS /api/entries/3?periodo=2026
[2026-03-05T15:15:51.910Z] GET /api/entries/4?periodo=2026
[2026-03-05T15:15:51.914Z] GET /api/entries/5?periodo=2026
[2026-03-05T15:15:51.918Z] GET /api/entries/2?periodo=2026
[2026-03-05T15:15:51.921Z] GET /api/entries/1?periodo=2026
[2026-03-05T15:15:51.924Z] GET /api/entries/3?periodo=2026
[2026-03-05T15:15:51.926Z] GET /api/entries/5?periodo=2026
[2026-03-05T15:15:51.929Z] GET /api/entries/2?periodo=2026
[2026-03-05T15:15:51.931Z] GET /api/entries/1?periodo=2026
[2026-03-05T15:15:51.933Z] GET /api/entries/4?periodo=2026
[2026-03-05T15:15:51.934Z] GET /api/entries/3?periodo=2026
[2026-03-05T15:15:57.728Z] OPTIONS /api/entries/1?periodo=2026
[2026-03-05T15:15:57.729Z] GET /api/entries/1?periodo=2026
[2026-03-05T15:16:03.970Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T15:16:03.971Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T15:16:03.971Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T15:16:03.972Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T15:16:03.976Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T15:16:03.977Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T15:16:03.978Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T15:16:03.979Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T15:16:03.979Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T15:16:03.981Z] GET /api/catalogs/ped/strategies
[2026-03-05T15:16:03.982Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T15:16:03.982Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T15:16:03.983Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T15:16:03.983Z] GET /api/catalogs/ped/action-lines
[2026-03-05T15:16:03.983Z] GET /api/catalogs/ped/objectives
[2026-03-05T15:16:03.989Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T15:16:03.990Z] GET /api/catalogs/ped/objectives
[2026-03-05T15:16:03.992Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T15:16:03.993Z] GET /api/catalogs/ped/strategies
[2026-03-05T15:16:04.002Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T15:16:04.003Z] GET /api/catalogs/ped/action-lines
[2026-03-05T15:16:04.004Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T15:16:04.004Z] GET /api/catalogs/default-classification
[default-classification] JWT user.id=999 type=number
[default-classification] depRaw=[]
[2026-03-05T15:16:04.015Z] GET /api/catalogs/default-classification
[default-classification] JWT user.id=999 type=number
[default-classification] depRaw=[]
[2026-03-05T15:16:04.658Z] OPTIONS /api/entities?periodo=2026
[2026-03-05T15:16:04.659Z] GET /api/entities?periodo=2026
[2026-03-05T15:16:04.662Z] GET /api/entities?periodo=2026
[2026-03-05T15:16:04.665Z] OPTIONS /api/entries/1?periodo=2026
[2026-03-05T15:16:04.665Z] OPTIONS /api/entries/2?periodo=2026
[2026-03-05T15:16:04.665Z] OPTIONS /api/entries/3?periodo=2026
[2026-03-05T15:16:04.666Z] OPTIONS /api/entries/4?periodo=2026
[2026-03-05T15:16:04.666Z] OPTIONS /api/entries/5?periodo=2026
[2026-03-05T15:16:04.666Z] GET /api/entries/1?periodo=2026
[2026-03-05T15:16:04.667Z] GET /api/entries/2?periodo=2026
[2026-03-05T15:16:04.669Z] GET /api/entries/3?periodo=2026
[2026-03-05T15:16:04.672Z] GET /api/entries/4?periodo=2026
[2026-03-05T15:16:04.674Z] GET /api/entries/5?periodo=2026
[2026-03-05T15:16:04.676Z] GET /api/entries/4?periodo=2026
[2026-03-05T15:16:04.677Z] GET /api/entries/1?periodo=2026
[2026-03-05T15:16:04.679Z] GET /api/entries/2?periodo=2026
[2026-03-05T15:16:04.681Z] GET /api/entries/3?periodo=2026
[2026-03-05T15:16:04.683Z] GET /api/entries/5?periodo=2026
[2026-03-05T15:16:13.356Z] OPTIONS /api/narratives/inbox?periodo=2026
[2026-03-05T15:16:13.360Z] GET /api/narratives/inbox?periodo=2026
[2026-03-05T15:16:13.362Z] GET /api/narratives/inbox?periodo=2026
[2026-03-05T15:16:16.004Z] OPTIONS /api/catalogs/sectors?periodo=2026
[2026-03-05T15:16:16.005Z] GET /api/catalogs/sectors?periodo=2026
[2026-03-05T15:16:16.008Z] GET /api/catalogs/sectors?periodo=2026
[2026-03-05T15:16:16.009Z] OPTIONS /api/catalogs/dependencies?sectorId=1&periodo=2026
[2026-03-05T15:16:16.009Z] GET /api/catalogs/dependencies?sectorId=1&periodo=2026
[2026-03-05T15:16:16.057Z] GET /api/catalogs/dependencies?sectorId=1&periodo=2026
[2026-03-05T15:16:19.663Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T15:16:19.667Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T15:16:19.676Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T15:16:19.677Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T15:16:19.681Z] GET /api/activities?periodo=2026
[2026-03-05T15:16:19.687Z] GET /api/activities?periodo=2026
[2026-03-05T15:37:52.822Z] OPTIONS /api/auth/login
[2026-03-05T15:37:52.827Z] POST /api/auth/login
[2026-03-05T15:37:53.021Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T15:37:53.022Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T15:37:53.022Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T15:37:53.030Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T15:37:53.031Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T15:37:53.032Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T15:37:53.032Z] GET /api/activities?periodo=2026
[2026-03-05T15:37:53.034Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T15:37:53.039Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T15:37:53.049Z] GET /api/activities?periodo=2026
[2026-03-05T15:37:54.888Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T15:37:54.888Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T15:37:54.890Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T15:37:54.891Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T15:37:54.891Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T15:37:54.892Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T15:37:54.893Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T15:37:54.893Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T15:37:54.894Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T15:37:54.895Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T15:37:54.896Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T15:37:54.897Z] GET /api/catalogs/ped/action-lines
[2026-03-05T15:37:54.897Z] GET /api/catalogs/ped/objectives
[2026-03-05T15:37:54.898Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T15:37:54.898Z] GET /api/catalogs/ped/strategies
[2026-03-05T15:37:54.911Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T15:37:54.916Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T15:37:54.927Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T15:37:54.928Z] GET /api/catalogs/ped/objectives
[2026-03-05T15:37:54.928Z] GET /api/catalogs/ped/strategies
[2026-03-05T15:37:54.934Z] GET /api/catalogs/ped/action-lines
[2026-03-05T15:37:54.936Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T15:37:54.936Z] GET /api/catalogs/default-classification
[default-classification] JWT user.id=156 type=string
[default-classification] depRaw=[{"name":"Secretaría de Salud"}]
Default classification for "Secretaría de Salud": titulo="SISTEMA DE SALUD PARA EL BIENESTAR"(14), tema="PROMOCIÓN, PREVENCIÓN Y ATENCIÓN TEMPRANA"(26), subtema="Cuidado de la salud mental y prevención de las adicciones"(14) | allowed: 1 titulos
[2026-03-05T15:37:54.953Z] GET /api/catalogs/default-classification
[default-classification] JWT user.id=156 type=string
[default-classification] depRaw=[{"name":"Secretaría de Salud"}]
[2026-03-05T15:37:54.955Z] OPTIONS /api/catalogs/narrative-themes?periodo=2026&title_id=14
[2026-03-05T15:37:54.955Z] GET /api/catalogs/narrative-themes?periodo=2026&title_id=14
Default classification for "Secretaría de Salud": titulo="SISTEMA DE SALUD PARA EL BIENESTAR"(14), tema="PROMOCIÓN, PREVENCIÓN Y ATENCIÓN TEMPRANA"(26), subtema="Cuidado de la salud mental y prevención de las adicciones"(14) | allowed: 1 titulos
[2026-03-05T15:37:54.962Z] OPTIONS /api/catalogs/narrative-subthemes?periodo=2026&theme_id=26
[2026-03-05T15:37:54.962Z] GET /api/catalogs/narrative-themes?periodo=2026&title_id=14
[2026-03-05T15:37:54.963Z] GET /api/catalogs/narrative-subthemes?periodo=2026&theme_id=26
[2026-03-05T15:37:54.965Z] GET /api/catalogs/narrative-subthemes?periodo=2026&theme_id=26
[2026-03-05T15:37:59.280Z] OPTIONS /api/catalogs/narrative-subthemes?periodo=2026&theme_id=52
[2026-03-05T15:37:59.281Z] GET /api/catalogs/narrative-subthemes?periodo=2026&theme_id=52
